1	0000000000000000	2	0	-----------#	-----------#	-----------#	-----------#
2	01011	2	0	-----------#	-----------#	-----------#	-----------#
3	01011	2	0	-----------#	-----------#	-----------#	-----------#
4	01011	2	0	-----------#	-----------#	-----------#	-----------#
5	01011	2	1	-----------#	-----------#	-----------#	-----------#
6	01011	2	1	-----------#	-----------#	-----------#	-----------#
7	01011	2	2	-----------#	-----------#	-----------#	-----------#
8	01011	3	3	-----------#	-----------#	-----------#	-----------#
9	01011	3	3	-----------#	-----------#	-----------#	-----------#
10	01011	4	4	-----------#	-----------#	-----------#	-----------#
11	01011	4	5	-----------#	-----------#	-----------#	-----------#
12	01011	5	6	-----------#	-----------#	-----------#	-----------#
13	01011	5	7	-----------#	-----------#	-----------#	-----------#
14	01011	6	8	-----------#	-----------#	-----------#	-----------#
15	01011	6	10	-----------#	-----------#	-----------#	-----------#
16	01001	7	10	-----------#	-----------#	-----------#	-------?---#
17	01001	7	10	-----------#	-----------#	-----------#	-------?---#
18	01001	8	10	-----------#	-----------#	-------?---#	-------?---#
19	01001	8	10	-----------#	-----------#	-------?---#	-------?---#
20	01001	9	10	-----------#	-------?---#	-------?---#	-------?---#
21	01001	10	10	-------?---#	-------?---#	-------?---#	-----------#
22	01011	10	10	-------?---#	-------?---#	-------?---#	-----------#
23	01011	11	10	-------?---#	-------?---#	-----------#	-----------#
24	01011	11	9	-------?---#	-------?---#	-----------#	-----------#
25	01011	12	8	-------?---#	-----------#	-----------#	----------##
26	01001	13	7	-----------#	-----------#	----------##	---------###
27	01001	13	7	-----------#	-----------#	----------##	---------###
28	01001	14	7	-----------#	----------##	---------###	--------####
29	01011	15	7	----------##	---------###	--------####	-------#####
30	01000	15	7	----------##	---------###	--------####	-------#####
31	01011	15	7	----------##	---------###	--------####	-------#####
32	01011	15	7	----------##	---------###	--------####	-------#####
33	01001	15	6	----------##	---------###	--------####	-------#####
34	01001	15	5	----------##	---------###	--------####	-------#####
35	01001	15	5	----------##	---------###	--------####	-------#####
36	01001	16	5	---------###	--------####	-------#####	------######
37	01001	16	5	---------###	--------####	-------#####	------######
38	01011	16	5	---------###	--------####	-------#####	------######
39	00011	17	5	--------####	-------#####	------######	-----------#
40	00001	17	5	--------####	-------#####	------######	-----------#
41	00001	17	5	--------####	-------#####	------######	-----------#
42	00001	17	5	--------####	-------#####	------######	-----------#
43	00001	18	5	-------#####	------######	-----------#	-----------#
44	00001	18	5	-------#####	------######	-----------#	-----------#
45	00001	18	6	-------#####	------######	-----------#	-----------#
46	00001	18	6	-------#####	------######	-----------#	-----------#
47	00001	18	6	-------#####	------######	-----------#	-----------#
48	00001	18	7	-------#####	------######	-----------#	-----------#
49	00001	18	8	-------#####	------######	-----------#	-----------#
50	01001	19	8	------######	-----------#	-----------#	-----------#
51	01001	19	9	------######	-----------#	-----------#	-----------#
52	01001	19	10	------######	-----------#	-----------#	-----------#
53	01001	19	10	------######	-----------#	-----------#	-----------#
54	01001	19	10	------######	-----------#	-----------#	-----------#
55	01001	20	10	-----------#	-----------#	-----------#	---?---?---#
56	01001	20	10	-----------#	-----------#	-----------#	---?---?---#
57	01001	21	10	-----------#	-----------#	---?---?---#	---?-------#
58	01001	21	10	-----------#	-----------#	---?---?---#	---?-------#
59	01001	22	10	-----------#	---?---?---#	---?-------#	---?-------#
60	01011	22	10	-----------#	---?---?---#	---?-------#	---?-------#
61	01011	23	10	---?---?---#	---?-------#	---?-------#	---?-------#
62	01011	23	9	---?---?---#	---?-------#	---?-------#	---?-------#
63	01011	24	8	---?-------#	---?-------#	---?-------#	-----------#
64	01011	24	7	---?-------#	---?-------#	---?-------#	-----------#
65	01011	25	7	---?-------#	---?-------#	-----------#	-----------#
66	01011	25	7	---?-------#	---?-------#	-----------#	-----------#
67	01001	26	6	---?-------#	-----------#	-----------#	-------#####
68	01011	27	6	-----------#	-----------#	-------#####	---------###
69	00001	27	6	-----------#	-----------#	-------#####	---------###
70	00001	28	7	-----------#	-------#####	---------###	-----------#
71	00001	28	7	-----------#	-------#####	---------###	-----------#
72	00001	29	7	-------#####	---------###	-----------#	-----------#
73	00001	29	8	-------#####	---------###	-----------#	-----------#
74	00001	29	9	-------#####	---------###	-----------#	-----------#
75	01001	30	9	---------###	-----------#	-----------#	-----------#
76	01001	30	10	---------###	-----------#	-----------#	-----------#
77	01001	30	10	---------###	-----------#	-----------#	-----------#
78	01001	31	10	-----------#	-----------#	-----------#	-----------#
79	01001	31	10	-----------#	-----------#	-----------#	-----------#
80	01001	32	10	-----------#	-----------#	-----------#	-----------#
81	01001	32	10	-----------#	-----------#	-----------#	-----------#
82	01001	33	10	-----------#	-----------#	-----------#	-----------#
83	01001	33	10	-----------#	-----------#	-----------#	-----------#
84	01011	34	10	-----------#	-----------#	-----------#	-----------#
85	01011	34	10	-----------#	-----------#	-----------#	-----------#
86	01011	35	9	-----------#	-----------#	-----------#	-----------#
87	01011	36	8	-----------#	-----------#	-----------#	-----------#
88	01011	36	7	-----------#	-----------#	-----------#	-----------#
89	01011	37	7	-----------#	-----------#	-----------#	-----------#
90	01011	37	7	-----------#	-----------#	-----------#	-----------#
91	01001	38	6	-----------#	-----------#	-----------#	-------###-#
