1	0000000000000000	2	0	-----------#	-----------#	-----------#	-----------#
2	00000	2	0	-----------#	-----------#	-----------#	-----------#
3	00000	2	0	-----------#	-----------#	-----------#	-----------#
4	00000	2	0	-----------#	-----------#	-----------#	-----------#
5	00000	2	1	-----------#	-----------#	-----------#	-----------#
6	00000	2	1	-----------#	-----------#	-----------#	-----------#
7	00000	2	2	-----------#	-----------#	-----------#	-----------#
8	00000	2	3	-----------#	-----------#	-----------#	-----------#
9	00000	2	3	-----------#	-----------#	-----------#	-----------#
10	00000	2	4	-----------#	-----------#	-----------#	-----------#
11	00000	2	5	-----------#	-----------#	-----------#	-----------#
12	00000	2	6	-----------#	-----------#	-----------#	-----------#
13	00000	2	7	-----------#	-----------#	-----------#	-----------#
14	00000	2	8	-----------#	-----------#	-----------#	-----------#
15	00000	2	10	-----------#	-----------#	-----------#	-----------#
16	00000	2	10	-----------#	-----------#	-----------#	-----------#
17	00000	2	10	-----------#	-----------#	-----------#	-----------#
18	00000	2	10	-----------#	-----------#	-----------#	-----------#
19	00000	2	10	-----------#	-----------#	-----------#	-----------#
20	00000	2	10	-----------#	-----------#	-----------#	-----------#
21	00000	2	10	-----------#	-----------#	-----------#	-----------#
22	00000	2	10	-----------#	-----------#	-----------#	-----------#
23	01000	2	10	-----------#	-----------#	-----------#	-----------#
24	01000	2	10	-----------#	-----------#	-----------#	-----------#
25	01000	2	10	-----------#	-----------#	-----------#	-----------#
26	01001	2	10	-----------#	-----------#	-----------#	-----------#
27	01001	2	10	-----------#	-----------#	-----------#	-----------#
28	01001	2	10	-----------#	-----------#	-----------#	-----------#
29	01001	2	10	-----------#	-----------#	-----------#	-----------#
30	01001	3	10	-----------#	-----------#	-----------#	-----------#
31	01001	3	10	-----------#	-----------#	-----------#	-----------#
32	01001	3	10	-----------#	-----------#	-----------#	-----------#
33	01001	4	10	-----------#	-----------#	-----------#	-----------#
34	01011	4	10	-----------#	-----------#	-----------#	-----------#
35	01011	5	10	-----------#	-----------#	-----------#	-----------#
36	01011	5	9	-----------#	-----------#	-----------#	-----------#
37	01001	6	8	-----------#	-----------#	-----------#	-----------#
38	01000	6	8	-----------#	-----------#	-----------#	-----------#
39	01000	7	7	-----------#	-----------#	-----------#	-----------#
40	01000	7	8	-----------#	-----------#	-----------#	-----------#
41	01000	8	8	-----------#	-----------#	-----------#	-----------#
42	01000	8	8	-----------#	-----------#	-----------#	-----------#
43	01000	9	9	-----------#	-----------#	-----------#	-----------#
44	01000	9	9	-----------#	-----------#	-----------#	-----------#
45	01000	10	10	-----------#	-----------#	-----------#	---#####---#
46	01000	10	10	-----------#	-----------#	-----------#	---#####---#
47	01000	10	10	-----------#	-----------#	-----------#	---#####---#
48	01000	11	10	-----------#	-----------#	---#####---#	---?---?---#
49	01000	11	10	-----------#	-----------#	---#####---#	---?---?---#
50	01001	12	10	-----------#	---#####---#	---?---?---#	---?---?---#
51	01001	12	10	-----------#	---#####---#	---?---?---#	---?---?---#
52	01001	13	10	---#####---#	---?---?---#	---?---?---#	---?---?---#
53	01001	13	10	---#####---#	---?---?---#	---?---?---#	---?---?---#
54	01001	13	10	---#####---#	---?---?---#	---?---?---#	---?---?---#
55	01001	14	10	---?---?---#	---?---?---#	---?---?---#	---?---?---#
56	01000	15	10	---?---?---#	---?---?---#	---?---?---#	---?--##---#
57	01000	15	10	---?---?---#	---?---?---#	---?---?---#	---?--##---#
58	01000	16	10	---?---?---#	---?---?---#	---?--##---#	-----------#
59	01000	16	10	---?---?---#	---?---?---#	---?--##---#	-----------#
60	01000	16	10	---?---?---#	---?---?---#	---?--##---#	-----------#
61	01000	17	10	---?---?---#	---?--##---#	-----------#	-----------#
62	01000	17	10	---?---?---#	---?--##---#	-----------#	-----------#
63	01000	18	10	---?--##---#	-----------#	-----------#	-----------#
64	01000	18	10	---?--##---#	-----------#	-----------#	-----------#
65	01000	19	10	-----------#	-----------#	-----------#	-------?---#
66	01000	19	10	-----------#	-----------#	-----------#	-------?---#
67	01000	19	10	-----------#	-----------#	-----------#	-------?---#
68	01000	20	10	-----------#	-----------#	-------?---#	-------?---#
69	01001	20	10	-----------#	-----------#	-------?---#	-------?---#
70	01001	21	10	-----------#	-------?---#	-------?---#	-------?---#
71	01001	21	10	-----------#	-------?---#	-------?---#	-------?---#
72	01001	22	10	-------?---#	-------?---#	-------?---#	-------?---#
73	01000	22	10	-------?---#	-------?---#	-------?---#	-------?---#
74	01000	23	10	-------?---#	-------?---#	-------?---#	-------?---#
75	01000	23	10	-------?---#	-------?---#	-------?---#	-------?---#
76	01000	23	10	-------?---#	-------?---#	-------?---#	-------?---#
77	01000	24	10	-------?---#	-------?---#	-------?---#	-----------#
78	01000	24	10	-------?---#	-------?---#	-------?---#	-----------#
79	01000	25	10	-------?---#	-------?---#	-----------#	-----------#
80	01000	25	10	-------?---#	-------?---#	-----------#	-----------#
81	01000	26	10	-------?---#	-----------#	-----------#	-----------#
82	01000	26	10	-------?---#	-----------#	-----------#	-----------#
83	01000	26	10	-------?---#	-----------#	-----------#	-----------#
84	01000	27	10	-----------#	-----------#	-----------#	-----------#
85	01000	27	10	-----------#	-----------#	-----------#	-----------#
86	01000	27	10	-----------#	-----------#	-----------#	-----------#
87	01001	28	10	-----------#	-----------#	-----------#	-----------#
88	01011	28	10	-----------#	-----------#	-----------#	-----------#
89	01011	29	10	-----------#	-----------#	-----------#	-----------#
90	01011	29	9	-----------#	-----------#	-----------#	-----------#
91	01011	30	8	-----------#	-----------#	-----------#	-----------#
92	01011	30	7	-----------#	-----------#	-----------#	-----------#
93	01011	31	7	-----------#	-----------#	-----------#	-----------#
94	01011	31	7	-----------#	-----------#	-----------#	-----------#
95	01011	32	6	-----------#	-----------#	-----------#	-------###-#
96	01000	32	6	-----------#	-----------#	-----------#	-------###-#
97	01000	33	6	-----------#	-----------#	-------###-#	-------###-#
98	01000	33	6	-----------#	-----------#	-------###-#	-------###-#
99	01000	34	6	-----------#	-------###-#	-------###-#	-----------#
100	01000	34	6	-----------#	-------###-#	-------###-#	-----------#
101	01000	35	7	-------###-#	-------###-#	-----------#	-----------#
102	01000	35	7	-------###-#	-------###-#	-----------#	-----------#
103	01000	36	7	-------###-#	-----------#	-----------#	------?----#
104	01000	36	8	-------###-#	-----------#	-----------#	------?----#
105	01000	36	9	-------###-#	-----------#	-----------#	------?----#
106	01000	36	9	-------###-#	-----------#	-----------#	------?----#
107	01000	36	10	-------###-#	-----------#	-----------#	------?----#
108	01000	36	10	-------###-#	-----------#	-----------#	------?----#
109	01000	37	10	-----------#	-----------#	------?----#	-----------#
110	01000	37	10	-----------#	-----------#	------?----#	-----------#
111	01000	37	10	-----------#	-----------#	------?----#	-----------#
112	01000	37	10	-----------#	-----------#	------?----#	-----------#
113	01000	37	10	-----------#	-----------#	------?----#	-----------#
114	01001	37	10	-----------#	-----------#	------?----#	-----------#
115	01001	38	10	-----------#	------?----#	-----------#	-----------#
116	01001	38	10	-----------#	------?----#	-----------#	-----------#
117	01001	38	10	-----------#	------?----#	-----------#	-----------#
118	01001	39	10	------?----#	-----------#	-----------#	-----------#
119	01000	39	10	------?----#	-----------#	-----------#	-----------#
120	01000	40	10	-----------#	-----------#	-----------#	-----------#
121	01000	40	10	-----------#	-----------#	-----------#	-----------#
122	01000	40	10	-----------#	-----------#	-----------#	-----------#
123	01000	41	10	-----------#	-----------#	-----------#	-----------#
124	01000	41	10	-----------#	-----------#	-----------#	-----------#
125	01000	42	10	-----------#	-----------#	-----------#	-----------#
126	01000	42	10	-----------#	-----------#	-----------#	-----------#
127	01000	42	10	-----------#	-----------#	-----------#	-----------#
128	01000	43	10	-----------#	-----------#	-----------#	-----------#
129	01000	43	10	-----------#	-----------#	-----------#	-----------#
130	01000	43	10	-----------#	-----------#	-----------#	-----------#
131	01000	44	10	-----------#	-----------#	-----------#	-----------#
132	01011	44	10	-----------#	-----------#	-----------#	-----------#
133	01011	45	10	-----------#	-----------#	-----------#	-----------#
134	01011	45	9	-----------#	-----------#	-----------#	-----------#
135	01011	45	8	-----------#	-----------#	-----------#	-----------#
136	01011	46	7	-----------#	-----------#	-----------#	------------
137	01011	46	7	-----------#	-----------#	-----------#	------------
138	01001	47	7	-----------#	-----------#	------------	------------
139	01000	48	7	-----------#	------------	------------	------------
140	01000	48	7	-----------#	------------	------------	------------
141	00000	49	7	------------	------------	------------	---?-------#
142	00000	49	7	------------	------------	------------	---?-------#
143	00000	49	8	------------	------------	------------	---?-------#
144	00000	50	8	------------	------------	---?-------#	---?-------#
145	10000	50	9	------------	------------	---?-------#	---?-------#
146	10000	50	10	------------	------------	---?-------#	---?-------#
147	10000	50	10	------------	------------	---?-------#	---?-------#
148	00000	51	10	------------	---?-------#	---?-------#	---?---?---#
149	00000	51	10	------------	---?-------#	---?-------#	---?---?---#
150	00000	51	10	------------	---?-------#	---?-------#	---?---?---#
151	00000	51	10	------------	---?-------#	---?-------#	---?---?---#
152	00000	51	10	------------	---?-------#	---?-------#	---?---?---#
153	00000	51	10	------------	---?-------#	---?-------#	---?---?---#
154	00000	51	10	------------	---?-------#	---?-------#	---?---?---#
155	00000	51	10	------------	---?-------#	---?-------#	---?---?---#
156	00011	51	10	------------	---?-------#	---?-------#	---?---?---#
157	00011	51	10	------------	---?-------#	---?-------#	---?---?---#
158	00011	51	9	------------	---?-------#	---?-------#	---?---?---#
159	00011	51	8	------------	---?-------#	---?-------#	---?---?---#
160	00011	51	7	------------	---?-------#	---?-------#	---?---?---#
161	00011	51	7	------------	---?-------#	---?-------#	---?---?---#
162	01011	51	7	------------	---?-------#	---?-------#	---?---?---#
163	01011	51	6	------------	---?-------#	---?-------#	---?---?---#
164	01010	51	6	------------	---?-------#	---?-------#	---?---?---#
165	01000	51	6	------------	---?-------#	---?-------#	---?---?---#
166	01000	51	6	------------	---?-------#	---?-------#	---?---?---#
167	01000	52	6	---?-------#	---?-------#	---?---?---#	---?---?---#
168	01000	52	6	---?-------#	---?-------#	---?---?---#	---?---?---#
169	01000	52	6	---?-------#	---?-------#	---?---?---#	---?---?---#
170	01000	52	6	---?-------#	---?-------#	---?---?---#	---?---?---#
171	01000	52	6	---?-------#	---?-------#	---?---?---#	---?---?---#
172	01000	53	6	---?-------#	---?---?---#	---?---?---#	---?---?---#
173	01001	53	6	---?-------#	---?---?---#	---?---?---#	---?---?---#
174	01001	53	6	---?-------#	---?---?---#	---?---?---#	---?---?---#
175	01001	54	6	---?---?---#	---?---?---#	---?---?---#	---?---?---#
176	01011	54	6	---?---?---#	---?---?---#	---?---?---#	---?---?---#
177	01011	54	6	---?---?---#	---?---?---#	---?---?---#	---?---?---#
178	01011	55	5	---?---?---#	---?---?---#	---#---?---#	---?---?---#
179	01011	55	5	---?---?---#	---?---?---#	---#---?---#	---?---?---#
180	01001	56	6	---?---?---#	---#---?---#	---?---?---#	---?---?---#
181	01001	56	6	---?---?---#	---#---?---#	---?---?---#	---?---?---#
182	01001	57	6	---#---?---#	---?---?---#	---?---?---#	---?---?---#
183	01001	57	6	---#---?---#	---?---?---#	---?---?---#	---?---?---#
184	01001	58	6	---?---?---#	---?---?---#	---?---?---#	---?---?---#
185	01001	58	6	---?---?---#	---?---?---#	---?---?---#	---?---?---#
186	01001	59	6	---?---?---#	---?---?---#	---?---?---#	---?---?---#
187	01001	60	6	---?---?---#	---?---?---#	---?---?---#	---?---?---#
188	01001	60	6	---?---?---#	---?---?---#	---?---?---#	---?---?---#
189	01001	61	6	---?---?---#	---?---?---#	---?---?---#	---?---?--##
190	01001	61	6	---?---?---#	---?---?---#	---?---?---#	---?---?--##
191	01001	62	6	---?---?---#	---?---?---#	---?---?--##	---?-----###
192	01001	63	7	---?---?---#	---?---?--##	---?-----###	--------####
193	01001	63	7	---?---?---#	---?---?--##	---?-----###	--------####
194	01001	64	7	---?---?--##	---?-----###	--------####	-------#####
195	01001	64	7	---?---?--##	---?-----###	--------####	-------#####
196	01011	64	7	---?---?--##	---?-----###	--------####	-------#####
197	01011	64	7	---?---?--##	---?-----###	--------####	-------#####
198	01011	64	6	---?---?--##	---?-----###	--------####	-------#####
199	01001	64	5	---?---?--##	---?-----###	--------####	-------#####
200	01001	64	5	---?---?--##	---?-----###	--------####	-------#####
201	01001	65	4	---?-----###	--------####	-------#####	-------?---#
202	01001	65	5	---?-----###	--------####	-------#####	-------?---#
203	01001	65	5	---?-----###	--------####	-------#####	-------?---#
204	01001	66	5	--------####	-------#####	-------?---#	---?-------#
205	00000	66	6	--------####	-------#####	-------?---#	---?-------#
206	00001	66	6	--------####	-------#####	-------?---#	---?-------#
207	00001	67	6	-------#####	-------?---#	---?-------#	---?-------#
208	01001	67	7	-------#####	-------?---#	---?-------#	---?-------#
209	01001	67	8	-------#####	-------?---#	---?-------#	---?-------#
210	00000	67	9	-------#####	-------?---#	---?-------#	---?-------#
211	00000	68	9	-------?---#	---?-------#	---?-------#	---?-------#
212	10000	68	10	-------?---#	---?-------#	---?-------#	---?-------#
213	10000	68	10	-------?---#	---?-------#	---?-------#	---?-------#
214	10000	68	10	-------?---#	---?-------#	---?-------#	---?-------#
215	10000	69	10	---?-------#	---?-------#	---?-------#	---?--------
216	10000	69	10	---?-------#	---?-------#	---?-------#	---?--------
217	10000	69	10	---?-------#	---?-------#	---?-------#	---?--------
218	10000	69	10	---?-------#	---?-------#	---?-------#	---?--------
219	10000	68	10	-------?---#	---?-------#	---?-------#	---?-------#
220	00000	68	10	-------?---#	---?-------#	---?-------#	---?-------#
