1	0000000000000000	2	0	-----------#	-----------#	-----------#	-----------#
2	00000	2	0	-----------#	-----------#	-----------#	-----------#
3	00000	2	0	-----------#	-----------#	-----------#	-----------#
4	00000	2	0	-----------#	-----------#	-----------#	-----------#
5	00000	2	1	-----------#	-----------#	-----------#	-----------#
6	00000	2	1	-----------#	-----------#	-----------#	-----------#
7	00000	2	2	-----------#	-----------#	-----------#	-----------#
8	00000	2	3	-----------#	-----------#	-----------#	-----------#
9	00000	2	3	-----------#	-----------#	-----------#	-----------#
10	00000	2	4	-----------#	-----------#	-----------#	-----------#
11	00000	2	5	-----------#	-----------#	-----------#	-----------#
12	00000	2	6	-----------#	-----------#	-----------#	-----------#
13	00000	2	7	-----------#	-----------#	-----------#	-----------#
14	00000	2	8	-----------#	-----------#	-----------#	-----------#
15	00000	2	10	-----------#	-----------#	-----------#	-----------#
16	00000	2	10	-----------#	-----------#	-----------#	-----------#
17	00000	2	10	-----------#	-----------#	-----------#	-----------#
18	00000	2	10	-----------#	-----------#	-----------#	-----------#
19	00000	2	10	-----------#	-----------#	-----------#	-----------#
20	00000	2	10	-----------#	-----------#	-----------#	-----------#
21	01000	2	10	-----------#	-----------#	-----------#	-----------#
22	01000	2	10	-----------#	-----------#	-----------#	-----------#
23	01000	2	10	-----------#	-----------#	-----------#	-----------#
24	01000	2	10	-----------#	-----------#	-----------#	-----------#
25	01000	2	10	-----------#	-----------#	-----------#	-----------#
26	01000	2	10	-----------#	-----------#	-----------#	-----------#
27	01000	2	10	-----------#	-----------#	-----------#	-----------#
28	01000	2	10	-----------#	-----------#	-----------#	-----------#
29	01000	3	10	-----------#	-----------#	-----------#	-----------#
30	01000	3	10	-----------#	-----------#	-----------#	-----------#
31	01000	3	10	-----------#	-----------#	-----------#	-----------#
32	01000	3	10	-----------#	-----------#	-----------#	-----------#
33	01000	4	10	-----------#	-----------#	-----------#	-----------#
34	01000	4	10	-----------#	-----------#	-----------#	-----------#
35	01000	4	10	-----------#	-----------#	-----------#	-----------#
36	01000	4	10	-----------#	-----------#	-----------#	-----------#
37	01000	5	10	-----------#	-----------#	-----------#	-----------#
38	01000	5	10	-----------#	-----------#	-----------#	-----------#
39	01000	5	10	-----------#	-----------#	-----------#	-----------#
40	01000	6	10	-----------#	-----------#	-----------#	-----------#
41	01000	6	10	-----------#	-----------#	-----------#	-----------#
42	01000	6	10	-----------#	-----------#	-----------#	-----------#
43	01000	6	10	-----------#	-----------#	-----------#	-----------#
44	01000	7	10	-----------#	-----------#	-----------#	-------?---#
45	01000	7	10	-----------#	-----------#	-----------#	-------?---#
46	01000	7	10	-----------#	-----------#	-----------#	-------?---#
47	01000	8	10	-----------#	-----------#	-------?---#	-------?---#
48	01000	8	10	-----------#	-----------#	-------?---#	-------?---#
49	01000	8	10	-----------#	-----------#	-------?---#	-------?---#
50	01000	9	10	-----------#	-------?---#	-------?---#	-------?---#
51	01000	9	10	-----------#	-------?---#	-------?---#	-------?---#
52	01000	9	10	-----------#	-------?---#	-------?---#	-------?---#
53	01000	10	10	-------?---#	-------?---#	-------?---#	-----------#
54	01000	10	10	-------?---#	-------?---#	-------?---#	-----------#
55	01000	10	10	-------?---#	-------?---#	-------?---#	-----------#
56	01000	11	10	-------?---#	-------?---#	-----------#	-----------#
57	01010	11	10	-------?---#	-------?---#	-----------#	-----------#
58	01010	11	10	-------?---#	-------?---#	-----------#	-----------#
59	01010	12	9	-------?---#	-----------#	-----------#	----------##
60	01010	12	8	-------?---#	-----------#	-----------#	----------##
61	01010	12	7	-------?---#	-----------#	-----------#	----------##
62	01010	13	7	-----------#	-----------#	----------##	---------###
63	01010	13	7	-----------#	-----------#	----------##	---------###
64	01010	13	6	-----------#	-----------#	----------##	---------###
65	01000	14	6	-----------#	----------##	---------###	--------####
66	01000	14	6	-----------#	----------##	---------###	--------####
67	01000	14	7	-----------#	----------##	---------###	--------####
68	01000	15	7	----------##	---------###	--------####	-------#####
69	01000	15	7	----------##	---------###	--------####	-------#####
70	01000	15	7	----------##	---------###	--------####	-------#####
71	01000	15	7	----------##	---------###	--------####	-------#####
72	01010	15	7	----------##	---------###	--------####	-------#####
73	01010	15	7	----------##	---------###	--------####	-------#####
74	01010	15	6	----------##	---------###	--------####	-------#####
75	01010	15	5	----------##	---------###	--------####	-------#####
76	01000	15	4	----------##	---------###	--------####	-------#####
77	01000	15	4	----------##	---------###	--------####	-------#####
78	01000	16	4	---------###	--------####	-------#####	------######
79	01000	16	4	---------###	--------####	-------#####	------######
80	01000	16	4	---------###	--------####	-------#####	------######
81	01000	16	5	---------###	--------####	-------#####	------######
82	01000	16	5	---------###	--------####	-------#####	------######
83	01000	16	5	---------###	--------####	-------#####	------######
84	01000	17	5	--------####	-------#####	------######	-----------#
85	01010	17	5	--------####	-------#####	------######	-----------#
86	01010	17	5	--------####	-------#####	------######	-----------#
87	01010	17	4	--------####	-------#####	------######	-----------#
88	01010	18	3	-------#####	------######	-----------#	-----------#
89	01010	18	2	-------#####	------######	-----------#	-----------#
90	01010	18	2	-------#####	------######	-----------#	-----------#
91	01010	19	2	------######	-----------#	-----------#	-----------#
92	01010	19	1	------######	-----------#	-----------#	-----------#
93	01010	19	1	------######	-----------#	-----------#	-----------#
94	01010	20	1	-----------#	-----------#	-----------#	---?---?---#
95	01000	20	2	-----------#	-----------#	-----------#	---?---?---#
96	01000	20	2	-----------#	-----------#	-----------#	---?---?---#
97	01000	20	2	-----------#	-----------#	-----------#	---?---?---#
98	01000	21	2	-----------#	-----------#	---?---?---#	---?-------#
99	01000	21	2	-----------#	-----------#	---?---?---#	---?-------#
100	01000	21	2	-----------#	-----------#	---?---?---#	---?-------#
101	01000	22	2	-----------#	---?---?---#	---?-------#	---?-------#
102	01000	22	2	-----------#	---?---?---#	---?-------#	---?-------#
103	01000	22	2	-----------#	---?---?---#	---?-------#	---?-------#
104	01000	23	2	---?---?---#	---?-------#	---?-------#	---?-------#
105	01000	23	2	---?---?---#	---?-------#	---?-------#	---?-------#
106	01000	23	2	---?---?---#	---?-------#	---?-------#	---?-------#
107	01000	24	2	---?-------#	---?-------#	---?-------#	-----------#
108	01000	24	2	---?-------#	---?-------#	---?-------#	-----------#
109	01010	24	2	---?-------#	---?-------#	---?-------#	-----------#
110	01010	25	2	---?-------#	---?-------#	-----------#	-----------#
111	01010	25	1	---?-------#	---?-------#	-----------#	-----------#
112	01010	25	0	---?-------#	---?-------#	-----------#	-----------#
113	01010	26	0	---?-------#	-----------#	-----------#	-------#####
114	01000	26	0	---?-------#	-----------#	-----------#	-------#####
115	01000	26	0	---?-------#	-----------#	-----------#	-------#####
116	01000	27	0	-----------#	-----------#	-------#####	---------###
117	01000	27	0	-----------#	-----------#	-------#####	---------###
118	01000	27	0	-----------#	-----------#	-------#####	---------###
119	01000	28	0	-----------#	-------#####	---------###	-----------#
120	01000	28	0	-----------#	-------#####	---------###	-----------#
121	01000	28	1	-----------#	-------#####	---------###	-----------#
122	01000	29	2	-------#####	---------###	-----------#	-----------#
123	01000	29	3	-------#####	---------###	-----------#	-----------#
124	01000	29	4	-------#####	---------###	-----------#	-----------#
125	01000	30	5	---------###	-----------#	-----------#	-----------#
126	01000	30	6	---------###	-----------#	-----------#	-----------#
127	01000	31	7	-----------#	-----------#	-----------#	-----------#
128	01000	31	8	-----------#	-----------#	-----------#	-----------#
129	01000	31	9	-----------#	-----------#	-----------#	-----------#
130	01000	32	10	-----------#	-----------#	-----------#	-----------#
131	01000	32	10	-----------#	-----------#	-----------#	-----------#
132	01000	32	10	-----------#	-----------#	-----------#	-----------#
133	01000	33	10	-----------#	-----------#	-----------#	-----------#
134	01000	33	10	-----------#	-----------#	-----------#	-----------#
135	01000	33	10	-----------#	-----------#	-----------#	-----------#
136	01000	34	10	-----------#	-----------#	-----------#	-----------#
137	01000	34	10	-----------#	-----------#	-----------#	-----------#
138	01000	34	10	-----------#	-----------#	-----------#	-----------#
139	01000	35	10	-----------#	-----------#	-----------#	-----------#
140	01010	35	10	-----------#	-----------#	-----------#	-----------#
141	01010	35	10	-----------#	-----------#	-----------#	-----------#
142	01010	36	9	-----------#	-----------#	-----------#	-----------#
143	01010	36	8	-----------#	-----------#	-----------#	-----------#
144	01010	36	7	-----------#	-----------#	-----------#	-----------#
145	01010	37	7	-----------#	-----------#	-----------#	-----------#
146	01010	37	7	-----------#	-----------#	-----------#	-----------#
147	01010	37	6	-----------#	-----------#	-----------#	-----------#
148	01010	38	6	-----------#	-----------#	-----------#	-------###-#
149	01010	38	6	-----------#	-----------#	-----------#	-------###-#
150	01000	38	6	-----------#	-----------#	-----------#	-------###-#
151	01000	39	6	-----------#	-----------#	-------###-#	-------###-#
152	01000	39	6	-----------#	-----------#	-------###-#	-------###-#
153	01000	39	6	-----------#	-----------#	-------###-#	-------###-#
154	01000	40	6	-----------#	-------###-#	-------###-#	-----------#
155	01000	40	6	-----------#	-------###-#	-------###-#	-----------#
156	01000	40	6	-----------#	-------###-#	-------###-#	-----------#
157	01000	41	6	-------###-#	-------###-#	-----------#	-----------#
158	01000	41	7	-------###-#	-------###-#	-----------#	-----------#
159	01000	41	7	-------###-#	-------###-#	-----------#	-----------#
160	01000	42	7	-------###-#	-----------#	-----------#	-----------#
161	01000	42	8	-------###-#	-----------#	-----------#	-----------#
162	01000	42	8	-------###-#	-----------#	-----------#	-----------#
163	01000	43	9	-----------#	-----------#	-----------#	-----------#
164	01000	43	10	-----------#	-----------#	-----------#	-----------#
165	01000	43	10	-----------#	-----------#	-----------#	-----------#
166	01010	44	10	-----------#	-----------#	-----------#	-----------#
167	01010	44	10	-----------#	-----------#	-----------#	-----------#
168	01010	44	9	-----------#	-----------#	-----------#	-----------#
169	01010	45	8	-----------#	-----------#	-----------#	---?---?---#
170	01010	45	7	-----------#	-----------#	-----------#	---?---?---#
171	01010	45	7	-----------#	-----------#	-----------#	---?---?---#
172	01010	45	7	-----------#	-----------#	-----------#	---?---?---#
173	01010	45	6	-----------#	-----------#	-----------#	---?---?---#
174	01010	45	6	-----------#	-----------#	-----------#	---?---?---#
175	01010	45	6	-----------#	-----------#	-----------#	---?---?---#
176	01000	45	6	-----------#	-----------#	-----------#	---?---?---#
177	01000	46	6	-----------#	-----------#	---?---?---#	---?---?---#
178	01000	46	6	-----------#	-----------#	---?---?---#	---?---?---#
179	01000	46	6	-----------#	-----------#	---?---?---#	---?---?---#
180	01000	46	6	-----------#	-----------#	---?---?---#	---?---?---#
181	01000	46	6	-----------#	-----------#	---?---?---#	---?---?---#
182	01000	46	6	-----------#	-----------#	---?---?---#	---?---?---#
183	01000	47	6	-----------#	---?---?---#	---?---?---#	---?---?---#
184	01000	47	6	-----------#	---?---?---#	---?---?---#	---?---?---#
185	01000	47	6	-----------#	---?---?---#	---?---?---#	---?---?---#
186	01000	47	6	-----------#	---?---?---#	---?---?---#	---?---?---#
187	01000	48	6	---?---?---#	---?---?---#	---?---?---#	---?---?---#
188	01000	48	6	---?---?---#	---?---?---#	---?---?---#	---?---?---#
189	01000	48	6	---?---?---#	---?---?---#	---?---?---#	---?---?---#
190	01000	49	6	---?---?---#	---?---?---#	---?---?---#	---?---?---#
191	01000	49	6	---?---?---#	---?---?---#	---?---?---#	---?---?---#
192	01000	49	6	---?---?---#	---?---?---#	---?---?---#	---?---?---#
193	01000	50	6	---?---?---#	---?---?---#	---?---?---#	-----------#
194	01000	50	6	---?---?---#	---?---?---#	---?---?---#	-----------#
195	01000	50	6	---?---?---#	---?---?---#	---?---?---#	-----------#
196	01000	50	6	---?---?---#	---?---?---#	---?---?---#	-----------#
197	01000	51	6	---?---?---#	---?---?---#	-----------#	-----------#
198	01000	51	7	---?---?---#	---?---?---#	-----------#	-----------#
199	01000	51	7	---?---?---#	---?---?---#	-----------#	-----------#
200	01000	52	7	---?---?---#	-----------#	-----------#	-----------#
201	01000	52	8	---?---?---#	-----------#	-----------#	-----------#
202	01000	52	9	---?---?---#	-----------#	-----------#	-----------#
203	01000	53	10	-----------#	-----------#	-----------#	-----------#
204	01000	53	10	-----------#	-----------#	-----------#	-----------#
205	01000	53	10	-----------#	-----------#	-----------#	-----------#
206	01000	54	10	-----------#	-----------#	-----------#	-----------#
207	01000	54	10	-----------#	-----------#	-----------#	-----------#
208	01000	54	10	-----------#	-----------#	-----------#	-----------#
209	01000	55	10	-----------#	-----------#	-----------#	-----------#
210	01000	55	10	-----------#	-----------#	-----------#	-----------#
211	01000	55	10	-----------#	-----------#	-----------#	-----------#
212	01000	56	10	-----------#	-----------#	-----------#	-----------#
213	01000	56	10	-----------#	-----------#	-----------#	-----------#
214	01000	56	10	-----------#	-----------#	-----------#	-----------#
215	01000	57	10	-----------#	-----------#	-----------#	-----------#
216	01010	57	10	-----------#	-----------#	-----------#	-----------#
217	01010	57	10	-----------#	-----------#	-----------#	-----------#
218	01010	58	9	-----------#	-----------#	-----------#	-----------#
219	01010	58	8	-----------#	-----------#	-----------#	-----------#
220	01010	58	7	-----------#	-----------#	-----------#	-----------#
221	01010	59	7	-----------#	-----------#	-----------#	-----------#
222	01010	59	7	-----------#	-----------#	-----------#	-----------#
223	01010	59	6	-----------#	-----------#	-----------#	-----------#
224	01010	60	6	-----------#	-----------#	-----------#	-------?---#
225	00000	60	6	-----------#	-----------#	-----------#	-------?---#
226	10000	60	6	-----------#	-----------#	-----------#	-------?---#
227	10000	61	6	-----------#	-----------#	-------?---#	---?-------#
228	10000	61	6	-----------#	-----------#	-------?---#	---?-------#
229	10000	61	6	-----------#	-----------#	-------?---#	---?-------#
